Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMCR,AMZN,IAG,JPM,META,NFLX,NVDA,PCG,SMCI,TSLA,AMCR,AMZN,IAG,JPM,META,NFLX,NVDA,PCG,SMCI,TSLA,AMCR,AMZN,IAG,JPM,META,NFLX,NVDA,PCG,SMCI,TSLA,AMCR,AMZN,IAG,JPM,META,NFLX,NVDA,PCG,SMCI,TSLA,AMCR,AMZN,IAG,JPM,META,NFLX,NVDA,PCG,SMCI,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,8.40296745300293,94.90049743652344,3.7300000190734863,120.73352813720703,208.63540649414062,329.80999755859375,5.971747398376465,10.796279907226562,2.36299991607666,28.68400001525879,8.62430598712111,94.90049743652344,3.809999942779541,120.74209369359728,208.64534646939356,329.9800109863281,5.971747398376465,10.945536848304261,2.4179999828338623,28.713333129882812,8.395062316887033,93.2074966430664,3.700000047683716,119.16755901611035,205.144563062988,324.7799987792969,5.892343557368757,10.716676078791458,2.3420000076293945,28.11400032043457,8.600591332648694,93.75,3.7799999713897705,119.62108955827352,205.6219398592188,326.1000061035156,5.942873317534562,10.855982304076647,2.384999990463257,28.299999237060547,10029700,80580000,4607300,10803700,12077100,4485800,237536000,8932400,4178000,142981500
2020-01-03,8.29229736328125,93.74849700927734,3.640000104904175,119.14031219482422,207.53146362304688,325.8999938964844,5.876163482666016,10.517664909362793,2.3440001010894775,29.534000396728516,8.402967001329298,94.30999755859375,3.819999933242798,119.90679193996553,209.2520202365909,329.8599853515625,5.9199728720181835,10.816179722039587,2.374000072479248,30.266666412353516,8.150008690219742,93.2249984741211,3.640000104904175,118.05518755349095,205.820846984823,325.5299987792969,5.827126877093122,10.507715143137096,2.3399999141693115,29.128000259399414,8.268582710083537,93.2249984741211,3.819999933242798,118.41689576726871,206.079438098495,326.7799987792969,5.852018586378897,10.716675417115608,2.3399999141693115,29.366666793823242,9447300,75288000,4162100,10386800,11188400,3806900,205384000,5036400,302000,266677500
2020-01-06,8.236963272094727,95.14399719238281,3.6500000953674316,119.04558563232422,211.44003295898438,335.8299865722656,5.900805950164795,10.328606605529785,2.3269999027252197,30.1026668548584,8.316013124621653,95.18450164794922,3.7699999809265137,119.08004154498958,211.61904357143484,336.3599853515625,5.906033166396497,10.637071200553121,2.3499999046325684,30.104000091552734,8.229058136066982,93.0,3.640000104904175,117.55568936601568,205.39320440469473,321.20001220703125,5.756683859907929,10.30870517413345,2.322999954223633,29.333332061767578,8.284392580510671,93.0,3.759999990463257,117.60736009393338,205.5722150171452,323.1199951171875,5.782819941066442,10.597269286712933,2.3399999141693115,29.364667892456055,8621700,81236000,4972500,10259000,17058900,5663100,262636000,7105400,933000,151995000
2020-01-07,8.165817260742188,95.34300231933594,3.680000066757202,117.021728515625,211.89752197265625,330.75,5.972244739532471,10.527616500854492,2.309999942779541,31.270666122436523,8.292296401629265,95.69450378417969,3.690000057220459,118.72692806054702,213.40923295741652,336.70001220703125,6.018045311441172,10.786329423306345,2.3450000286102295,31.441999435424805,8.165817260742188,94.60199737548828,3.569999933242798,116.97005779321508,210.5946718851831,330.29998779296875,5.884128406356931,10.328606925488648,2.3010001182556152,30.224000930786133,8.189531911189729,95.2249984741211,3.6500000953674316,118.22742250878623,211.65884114779743,336.4700012207031,5.9291821653038275,10.368408840561818,2.3010001182556152,30.760000228881836,9093800,80898000,5492600,10531300,14912400,4703200,314856000,5492200,387000,268231500
2020-01-08,8.197436332702637,94.59850311279297,3.4700000286102295,117.93463897705078,214.0457305908203,339.260009765625,5.983445644378662,10.557466506958008,2.306999921798706,32.80933380126953,8.331820596671129,95.55000305175781,3.690000057220459,118.48581537268446,215.06016957635293,342.70001220703125,6.024765810938136,10.58731865160406,2.319999933242798,33.232666015625,8.173721684318515,94.3219985961914,3.450000047683716,116.7806154519868,211.4499705112899,331.04998779296875,5.927937456660726,10.010190473780675,2.299999952316284,31.215333938598633,8.205341466789038,94.9020004272461,3.680000066757202,116.86672896128722,211.83784200935605,331.489990234375,5.968012776764655,10.398258864655336,2.305000066757202,31.579999923706055,4951500,70160000,8040300,9695300,13475000,7104500,277108000,7008900,3537000,467164500
2020-01-09,8.221151351928711,95.05249786376953,3.369999885559082,118.36520385742188,217.1089324951172,335.6600036621094,6.049160957336426,10.209199905395508,2.319999933242798,32.089332580566406,8.252771135825549,95.89099884033203,3.5,119.04555684562101,217.18849782674852,343.4200134277344,6.121595656148788,10.487813276115851,2.3289999961853027,33.253334045410156,8.197436702474862,94.79000091552734,3.359999895095825,118.02071051947276,215.0999496041477,334.6099853515625,5.995395161745577,10.149496565764954,2.306999921798706,31.524667739868164,8.244866755257675,95.49449920654297,3.430000066757202,118.89054469935178,216.353069432387,342.0,6.06982104564799,10.448011366012944,2.306999921798706,33.13999938964844,3993000,63346000,5152100,9469000,12642800,4709300,255112000,7006000,2098000,426606000
2020-01-10,8.260676383972168,94.15799713134766,3.430000066757202,117.18537139892578,216.87022399902344,329.04998779296875,6.08151912689209,10.149497032165527,2.6089999675750732,31.876667022705078,8.347631356291691,95.34700012207031,3.490000009536743,118.20159740404355,218.6803010443427,338.5,6.1868107409943045,10.477863042842028,2.684999942779541,32.3293342590332,8.173722165527769,94.0,3.369999885559082,116.96144739428078,216.23371655819858,327.2699890136719,6.067331103968616,10.119645835454692,2.430999994277954,31.579999923706055,8.205341949859834,95.26850128173828,3.369999885559082,118.1671546331413,218.00400335222818,337.1300048828125,6.156443035524683,10.219151089760723,2.436000108718872,32.11933135986328,3526900,57074000,4215300,10190900,12119400,4718300,316296000,8814100,8350000,194392500
2020-01-13,8.450395584106445,94.56500244140625,3.2899999618530273,118.15851593017578,220.69923400878906,338.9200134277344,6.272189140319824,11.015189170837402,2.8510000705718994,34.990665435791016,8.466205854134554,94.9000015258789,3.4200000762939453,118.1585159301758,220.75890421295074,340.8500061035156,6.297329629706165,11.542565682582346,2.865000009536743,35.04199981689453,8.276487137048246,94.04000091552734,3.2899999618530273,116.91836611095546,218.01396859276733,331.510009765625,6.142005815273031,10.249002139869294,2.625,32.79999923706055,8.276487137048246,94.56549835205078,3.4100000858306885,117.28869483192616,218.4018400953534,331.79998779296875,6.164657560955272,10.249002139869294,2.625,32.900001525878906,4205600,55616000,4280700,12355200,14463400,6290000,319840000,16019700,5657000,397764000
